idx,spf,ppd,upc,uppcc,apt,deg
830,0.7,1.56,0.69,0.81,0.28,56.5
832,0.0,1.0,1.0,1.0,1.0,1.0
833,0.6,1.49,0.68,0.81,0.32,63.2
834,0.0,1.0,0.7,0.82,0.04,4.0
838,0.58,1.49,0.69,0.81,0.4,144.57
839,0.0,1.0,0.6,0.95,0.05,1.0
840,0.0,1.0,0.51,0.61,0.16,56.0
842,0.0,1.0,0.57,0.68,0.23,81.0
843,0.04,1.02,0.56,0.7,0.11,31.33
844,0.39,1.28,0.67,0.75,0.35,221.71
846,0.57,1.47,0.68,0.81,0.31,126.33
847,0.63,1.51,0.67,0.81,0.39,77.75
848,0.0,1.0,0.5,0.58,0.3,3.0
849,0.0,1.0,0.58,0.69,0.31,16.0
850,0.07,1.03,0.63,0.71,0.34,156.0
852,0.64,1.56,0.7,0.82,0.29,98.42
854,0.6,1.43,0.69,0.82,0.34,81.4
856,0.0,1.0,1.0,1.0,1.0,2.0
857,0.68,1.58,0.65,0.84,0.28,103.0
858,0.0,1.0,0.56,0.76,0.16,3.0
860,0.52,1.29,0.62,0.72,0.19,91.0
862,0.48,1.4,0.65,0.78,0.3,86.14
864,0.68,1.5,0.41,0.47,0.21,4.5
865,0.61,1.42,0.62,0.75,0.23,106.83
866,0.73,1.75,0.66,0.83,0.3,138.18
868,0.72,1.71,0.68,0.84,0.29,120.58
870,0.74,1.91,0.58,0.79,0.21,385.27
871,0.31,1.1,0.62,0.69,0.45,21.5
872,0.73,1.57,0.71,0.86,0.28,76.12
873,0.65,1.2,0.79,0.85,0.32,45.43
876,0.0,1.0,0.64,0.81,0.24,4.0
877,0.8,1.98,0.67,0.88,0.29,66.33
878,0.63,1.24,0.57,0.68,0.21,117.6
879,0.0,1.0,0.67,0.75,0.09,15.0
881,0.82,2.17,0.51,0.76,0.17,42.59
882,0.71,1.85,0.56,0.78,0.22,297.33
884,0.67,1.31,0.81,0.9,0.32,65.6
885,0.52,1.2,0.71,0.8,0.41,121.5
887,0.81,1.93,0.64,0.85,0.2,132.46
889,0.0,1.0,0.57,0.78,0.09,7.0
890,0.67,1.46,0.61,0.74,0.26,88.33
891,0.06,1.02,0.57,0.68,0.21,126.67
893,0.69,1.73,0.66,0.85,0.3,92.67
895,0.72,1.5,0.69,0.82,0.31,115.29
897,0.0,1.0,1.0,1.0,1.0,1.0
900,0.78,2.24,0.54,0.79,0.15,31.94
901,0.76,1.75,0.65,0.87,0.25,21.0
902,0.06,1.03,0.64,0.74,0.35,116.0
905,0.68,1.55,0.66,0.81,0.25,135.6
906,0.0,1.0,0.7,0.7,0.11,2.0
907,0.0,1.0,0.8,0.83,0.68,199.0
909,0.72,1.59,0.65,0.82,0.24,148.09
910,0.0,1.0,0.44,0.56,0.04,8.0
912,0.0,1.0,0.8,0.8,0.24,4.0
915,1.0,2.0,0.5,0.5,0.17,1.0
916,0.0,1.0,0.58,0.8,0.13,9.0
918,0.62,1.42,0.71,0.82,0.38,59.91
920,0.83,1.87,0.63,0.82,0.24,102.27
922,0.0,1.0,1.0,1.0,1.0,1.0
923,0.0,1.0,0.71,0.76,0.5,228.0
924,0.0,1.0,0.25,0.38,0.12,1.0
925,0.74,1.88,0.64,0.84,0.29,81.28
927,0.75,1.89,0.59,0.78,0.23,69.08
929,0.0,1.0,0.56,0.76,0.13,13.0
930,0.49,1.45,0.71,0.81,0.3,91.33
934,0.0,1.0,0.43,0.47,0.26,4.0
935,0.65,1.62,0.61,0.81,0.19,19.77
936,0.39,1.17,0.58,0.68,0.28,56.25
939,0.0,1.0,0.47,0.63,0.14,36.0
940,0.0,1.0,0.65,0.65,0.1,2.0
941,0.0,1.0,0.75,0.83,0.3,3.0
943,0.52,1.41,0.68,0.81,0.24,121.29
944,0.83,1.78,0.73,0.91,0.22,45.61
945,0.57,1.55,0.67,0.8,0.21,99.56
946,0.0,1.0,0.62,0.78,0.1,36.0
948,0.0,1.0,0.59,0.63,0.37,12.0
949,0.72,1.83,0.64,0.82,0.26,104.25
951,0.85,2.4,0.55,0.87,0.21,49.55
952,0.0,1.0,0.57,0.67,0.29,150.0
954,0.0,1.0,1.0,1.0,1.0,1.0
955,0.82,1.7,0.69,0.86,0.22,80.29
956,0.71,1.62,0.69,0.84,0.25,51.08
957,0.8,1.75,0.68,0.84,0.28,51.22
958,0.0,1.0,0.59,0.69,0.26,34.0
959,0.0,1.0,0.67,0.67,0.07,2.0
960,0.0,1.0,0.2,0.4,0.2,1.0
961,0.0,1.0,0.49,0.63,0.15,228.0
963,0.39,1.26,0.59,0.7,0.25,213.0
964,0.56,1.28,0.72,0.8,0.28,82.38
966,0.0,1.0,0.32,0.47,0.1,3.0
967,0.75,1.97,0.65,0.86,0.28,95.33
970,0.52,1.37,0.67,0.77,0.32,95.12
971,0.0,1.0,0.71,0.86,0.14,1.0
973,0.0,1.0,0.57,0.67,0.19,17.0
974,0.0,1.0,0.56,0.75,0.12,23.0
975,0.63,1.59,0.72,0.85,0.41,88.33
977,0.63,1.55,0.73,0.87,0.38,83.64
979,0.49,1.32,0.71,0.81,0.32,45.59
980,0.68,1.58,0.59,0.75,0.26,72.25
982,0.61,1.36,0.68,0.78,0.29,144.75
984,0.0,1.0,0.51,0.68,0.16,20.0
985,0.6,1.51,0.74,0.87,0.35,168.83
987,0.56,1.39,0.63,0.73,0.33,59.25
988,0.0,1.0,0.48,0.55,0.2,7.0
991,0.64,1.38,0.67,0.79,0.31,70.78
992,0.0,1.0,0.53,0.65,0.23,13.0
993,0.44,1.3,0.69,0.78,0.35,123.89
994,0.0,1.0,0.55,0.71,0.15,6.0
997,0.67,1.58,0.72,0.87,0.44,121.6
999,0.83,2.15,0.6,0.82,0.2,73.92
1000,0.2,1.15,0.8,0.85,0.48,176.33
1003,0.65,1.66,0.69,0.83,0.3,130.0
1005,0.78,1.56,0.63,0.79,0.21,21.4
1007,0.0,1.0,0.7,0.8,0.33,2.0
1008,0.0,1.0,0.72,0.74,0.39,12.0
1009,0.59,1.44,0.63,0.77,0.22,88.23
1011,0.82,2.25,0.62,0.85,0.16,22.39
1012,0.63,1.46,0.66,0.79,0.26,119.57
1013,0.0,1.0,0.55,0.7,0.11,66.0
1014,0.88,2.15,0.6,0.81,0.14,11.72
1016,0.0,1.0,0.7,0.81,0.07,3.0
1017,0.48,1.22,0.69,0.78,0.31,45.79
1018,0.33,1.12,0.72,0.79,0.44,154.2
1019,0.0,1.0,1.0,1.0,1.0,1.0
1020,0.45,1.17,0.71,0.77,0.32,66.05
1022,0.81,1.98,0.66,0.88,0.34,182.8
1023,0.0,1.0,0.68,0.82,0.55,4.0
1026,0.89,1.67,0.64,0.82,0.23,44.0
1028,0.69,1.59,0.66,0.82,0.32,117.5
1029,0.72,1.6,0.71,0.85,0.33,132.15
1031,0.67,1.59,0.71,0.85,0.32,107.78
1034,0.05,1.02,0.59,0.68,0.19,62.33
1035,0.71,1.92,0.66,0.88,0.3,77.93
1037,0.77,1.67,0.71,0.85,0.24,82.73
1038,0.56,1.37,0.7,0.79,0.33,135.4
1040,0.49,1.26,0.57,0.7,0.25,60.33
1041,0.55,1.36,0.62,0.73,0.2,53.33
1042,0.64,1.39,0.79,0.9,0.4,83.17
1044,0.71,1.65,0.72,0.89,0.24,31.88
1045,0.65,1.6,0.72,0.86,0.4,128.8
1046,0.45,1.28,0.76,0.84,0.39,122.17
1049,0.0,1.0,0.53,0.76,0.1,4.0
1050,0.37,1.31,0.56,0.71,0.13,18.5
1051,0.57,1.3,0.7,0.8,0.34,85.25
1053,0.4,1.26,0.81,0.9,0.51,170.25
1055,0.0,1.0,0.5,0.5,0.5,1.0
1056,0.63,1.43,0.75,0.88,0.44,84.4
1059,0.0,1.0,0.44,0.53,0.25,6.0
1060,0.52,1.2,0.76,0.83,0.42,111.09
1062,0.56,1.4,0.62,0.75,0.3,79.8
1065,0.0,1.0,0.71,0.83,0.12,10.0
1066,0.41,1.2,0.68,0.77,0.38,103.5
1068,0.22,1.13,0.7,0.76,0.47,112.4
1069,0.64,1.49,0.59,0.72,0.24,190.14
1071,0.7,1.62,0.69,0.84,0.29,81.88
1072,0.81,1.68,0.61,0.83,0.38,60.5
1073,0.0,1.0,0.74,0.74,0.24,9.0
1075,0.63,1.49,0.69,0.82,0.38,187.33
1076,0.13,1.03,0.66,0.77,0.24,83.75
1078,0.58,1.2,0.75,0.8,0.4,66.5
1079,0.0,1.0,1.0,1.0,1.0,1.0
1082,0.75,1.81,0.58,0.78,0.2,198.8
1083,0.59,1.62,0.59,0.76,0.24,54.17
1085,0.0,1.0,0.53,0.71,0.18,5.0
1086,0.43,1.3,0.52,0.66,0.23,226.88
1087,0.42,1.23,0.76,0.83,0.34,103.5
1089,0.58,1.22,0.75,0.83,0.4,129.33
1091,0.64,1.51,0.67,0.81,0.3,96.0
1094,0.0,1.0,0.57,0.57,0.24,3.0
1095,0.54,1.44,0.76,0.86,0.43,103.5
1096,0.09,1.03,0.67,0.74,0.15,15.0
1100,0.62,1.52,0.58,0.75,0.21,258.88
1101,0.0,1.0,0.64,0.7,0.26,24.0
1102,0.76,1.79,0.69,0.89,0.33,135.75
1104,0.57,1.36,0.61,0.72,0.3,186.56
1106,0.05,1.01,0.57,0.68,0.28,46.67
1107,0.75,1.83,0.67,0.85,0.3,157.0
1109,0.0,1.0,1.0,1.0,1.0,1.0
1110,0.78,1.9,0.69,0.91,0.28,76.65
1111,0.65,1.52,0.69,0.83,0.29,59.0
1113,0.72,1.83,0.67,0.85,0.27,107.0
1117,0.64,1.57,0.77,0.91,0.25,31.0
1118,0.0,1.0,0.43,0.43,0.14,1.0
1120,0.33,1.18,0.78,0.86,0.46,68.0
1123,0.0,1.0,0.55,0.75,0.1,8.0
1124,0.51,1.37,0.63,0.76,0.28,24.52
1125,0.0,1.0,0.48,0.59,0.15,37.0
1127,0.63,1.47,0.7,0.82,0.32,58.96
1128,0.5,1.32,0.81,0.89,0.48,109.58
1130,0.0,1.0,0.52,0.62,0.25,144.0
1131,0.79,1.9,0.61,0.81,0.25,96.0
1137,0.84,1.86,0.62,0.8,0.21,56.5
1138,0.38,1.25,0.56,0.66,0.21,206.8
1139,0.0,1.0,0.42,0.71,0.18,2.0
1140,0.0,1.0,1.0,1.0,1.0,1.0
1142,0.75,1.76,0.68,0.86,0.31,128.17
1144,0.48,1.27,0.73,0.82,0.31,84.82
1145,0.72,1.91,0.57,0.78,0.19,320.47
1146,0.0,1.0,0.79,0.82,0.08,2.0
1147,0.65,1.58,0.68,0.81,0.28,104.33
1149,0.53,1.34,0.71,0.8,0.39,89.5
1151,0.59,1.33,0.76,0.85,0.28,81.75
1152,0.38,1.26,0.66,0.75,0.32,55.33
1155,0.0,1.0,0.4,0.8,0.2,1.0
1157,0.81,1.85,0.56,0.75,0.16,67.3
1159,0.75,1.71,0.6,0.76,0.19,104.16
1160,0.74,1.93,0.63,0.85,0.25,53.17
1161,0.0,1.0,0.6,0.69,0.32,34.0
1162,0.8,1.86,0.66,0.86,0.3,108.75
1163,0.0,1.0,0.59,0.68,0.36,31.0
1164,0.6,1.48,0.55,0.71,0.28,32.0
1167,0.81,1.89,0.65,0.86,0.22,72.5
1169,0.68,1.56,0.75,0.89,0.32,94.3
1170,0.52,1.39,0.71,0.81,0.41,169.11
1172,0.0,1.0,0.65,0.85,0.09,3.0
1173,0.67,1.65,0.7,0.85,0.31,79.5
1174,0.0,1.0,0.35,0.6,0.14,4.0
1176,0.65,1.5,0.72,0.86,0.37,124.27
1177,0.65,1.46,0.69,0.82,0.27,103.11
1179,0.61,1.62,0.62,0.78,0.24,59.92
1180,0.0,1.0,0.5,0.5,0.5,2.0
1181,0.78,1.92,0.63,0.88,0.26,9.42
1182,0.68,1.54,0.6,0.75,0.2,103.8
1186,0.78,1.76,0.66,0.84,0.25,99.38
1187,0.0,1.0,1.0,1.0,1.0,1.0
1188,0.0,1.0,0.63,0.71,0.21,10.0
1189,0.57,1.38,0.56,0.68,0.17,22.65
1191,0.66,1.59,0.72,0.87,0.34,93.83
1193,0.47,1.06,0.85,0.87,0.55,57.5
1195,0.19,1.11,0.66,0.77,0.14,227.0
1196,0.86,3.35,0.49,0.84,0.12,21.14
1198,0.0,1.0,0.67,0.83,0.17,1.0
1200,0.68,1.71,0.61,0.76,0.28,85.27
1202,0.68,1.47,0.82,0.92,0.39,69.0
1203,0.7,1.57,0.7,0.86,0.3,104.0
1204,0.73,1.68,0.63,0.8,0.31,285.0
1205,0.76,2.0,0.61,0.84,0.23,99.6
1206,0.0,1.0,0.63,0.76,0.06,9.0
1207,0.0,1.0,0.83,0.9,0.07,5.0
1209,0.05,1.02,0.57,0.67,0.24,130.67
1211,0.18,1.03,0.55,0.67,0.21,49.71
1213,0.0,1.0,0.17,0.25,0.08,1.0
1214,0.0,1.0,0.53,0.69,0.15,78.0
1215,0.71,1.6,0.7,0.85,0.37,88.21
1217,0.0,1.0,0.64,0.69,0.61,3.0
1218,0.0,1.0,0.45,0.51,0.31,2.0
1220,0.78,1.81,0.72,0.91,0.32,55.14
1221,0.83,2.07,0.69,0.9,0.23,54.89
1224,0.0,1.0,1.0,1.0,1.0,2.0
1225,0.0,1.0,1.0,1.0,1.0,1.0
1226,0.0,1.0,0.56,0.66,0.06,2.0
1228,0.0,1.0,0.63,0.73,0.25,2.0
1229,0.03,1.01,0.59,0.67,0.21,92.0
1231,0.0,1.0,0.53,0.72,0.15,29.0
1233,0.0,1.0,0.58,0.6,0.28,6.0
1234,0.0,1.0,0.66,0.72,0.1,5.0
1235,0.02,1.01,0.57,0.66,0.21,61.0
1236,0.74,1.66,0.66,0.83,0.26,170.12
1237,0.47,1.31,0.73,0.82,0.38,122.14
1238,0.0,1.0,0.48,0.7,0.08,15.0
1240,0.57,1.44,0.65,0.78,0.21,49.8
1241,0.38,1.04,0.72,0.76,0.46,61.0
1243,0.51,1.31,0.75,0.84,0.34,98.0
1245,0.78,1.78,0.7,0.88,0.18,32.12
1246,0.0,1.0,0.67,0.83,0.03,1.0
1249,0.91,2.57,0.6,0.9,0.2,19.93
1250,0.0,1.0,0.92,0.92,0.08,1.0
1251,0.19,1.04,0.71,0.77,0.39,126.5
1253,0.0,1.0,0.41,0.57,0.1,7.0
1254,0.77,1.92,0.62,0.83,0.24,139.59
1256,0.0,1.0,0.63,0.73,0.11,45.0
1258,0.0,1.0,0.83,0.84,0.78,84.0
1260,0.68,1.62,0.71,0.85,0.36,187.5
1262,0.58,1.45,0.65,0.79,0.29,106.26
1264,0.85,1.62,0.73,0.88,0.26,80.17
1266,0.75,1.88,0.59,0.8,0.26,71.75
1267,0.13,1.04,0.87,0.89,0.52,70.0
1268,0.0,1.0,1.0,1.0,1.0,1.0
1270,0.57,1.59,0.69,0.85,0.33,90.2
1272,0.0,1.0,0.61,0.87,0.13,2.0
1273,0.58,1.57,0.66,0.81,0.31,124.23
1274,0.39,1.24,0.71,0.78,0.48,95.5
1275,0.0,1.0,0.55,0.69,0.17,7.0
1276,0.37,1.23,0.82,0.88,0.54,146.33
1277,0.71,1.65,0.66,0.82,0.28,112.0
1279,0.0,1.0,0.93,0.95,0.09,2.0
1280,0.0,1.0,0.74,0.79,0.45,219.0
1282,0.71,1.8,0.7,0.86,0.33,68.2
1286,0.61,1.28,0.73,0.81,0.32,111.64
1288,0.89,2.59,0.5,0.81,0.18,77.3
1291,0.0,1.0,0.58,0.62,0.08,2.0
1292,0.0,1.0,1.0,1.0,1.0,1.0
1293,0.0,1.0,0.59,0.67,0.12,12.0
1294,0.67,1.71,0.63,0.81,0.23,71.1
1295,0.13,1.03,0.56,0.65,0.23,179.5
1297,0.72,1.75,0.67,0.84,0.31,87.33
1298,0.0,1.0,0.56,0.67,0.43,3.0
1300,0.72,1.97,0.6,0.85,0.23,25.44
1301,0.71,1.71,0.75,0.92,0.42,120.5
1302,0.0,1.0,0.64,0.93,0.07,1.0
1303,0.0,1.0,1.0,1.0,1.0,1.0
1304,0.58,1.12,0.82,0.86,0.4,72.0
1306,0.0,1.0,0.46,0.62,0.13,146.0
1307,0.8,1.95,0.63,0.8,0.24,110.88
1308,0.62,1.6,0.7,0.86,0.32,110.6
1310,0.04,1.02,0.53,0.64,0.15,30.0
1311,0.0,1.0,0.59,0.59,0.06,1.0
1312,0.18,1.07,0.58,0.72,0.17,78.07
1314,0.0,1.0,0.6,0.71,0.17,436.0
1315,0.0,1.0,1.0,1.0,1.0,1.0
1316,0.73,1.68,0.6,0.78,0.25,81.57
1318,0.0,1.0,0.48,0.6,0.23,17.0
1321,0.68,1.56,0.63,0.76,0.22,41.73
1322,0.06,1.03,0.65,0.74,0.44,162.0
1324,0.39,1.27,0.59,0.68,0.29,148.88
1325,0.0,1.0,0.33,0.44,0.11,1.0
1326,0.0,1.0,0.61,0.64,0.33,8.0
1327,0.88,1.96,0.74,0.92,0.23,36.67
1328,0.61,1.43,0.68,0.83,0.39,76.0
1329,0.64,1.41,0.71,0.83,0.37,86.11
1332,0.75,1.99,0.67,0.87,0.26,35.22
1333,0.0,1.0,1.0,1.0,1.0,1.0
1335,0.0,1.0,0.5,0.5,0.25,1.0
1336,0.68,1.71,0.57,0.75,0.2,50.38
1337,0.43,1.29,0.75,0.84,0.44,125.88
1339,0.0,1.0,0.58,0.76,0.12,5.0
1341,0.0,1.0,0.8,0.84,0.72,46.0
1343,0.0,1.0,0.5,0.66,0.16,8.0
1344,0.71,1.52,0.71,0.85,0.33,101.79
1345,0.64,1.71,0.64,0.83,0.25,75.56
1347,0.65,1.62,0.73,0.86,0.36,124.17
1348,0.0,1.0,0.48,0.64,0.14,4.0
1350,0.82,2.03,0.61,0.86,0.22,29.29
1351,0.73,1.58,0.78,0.9,0.45,68.33
1352,0.0,1.0,0.55,0.68,0.2,47.0
1353,0.0,1.0,0.6,0.71,0.14,7.0
1355,0.0,1.0,0.71,0.81,0.14,22.0
1356,0.77,2.07,0.54,0.77,0.21,101.45
1358,0.75,1.73,0.69,0.86,0.3,64.36
1362,0.0,1.0,0.42,0.45,0.17,7.0
1363,0.47,1.35,0.76,0.86,0.34,98.83
1365,0.0,1.0,1.0,1.0,1.0,1.0
1366,0.43,1.25,0.65,0.76,0.29,134.0
1368,0.77,1.83,0.59,0.82,0.19,19.3
1370,0.79,1.74,0.75,0.9,0.33,55.6
1372,0.79,1.94,0.58,0.79,0.21,69.86
1375,0.0,1.0,0.52,0.65,0.1,4.0
1377,0.63,1.59,0.59,0.76,0.23,184.5
1378,0.27,1.17,0.58,0.68,0.29,264.25
1380,0.8,2.17,0.59,0.83,0.22,114.73
1381,0.46,1.25,0.66,0.75,0.36,85.83
1382,0.0,1.0,0.55,0.68,0.09,6.0
1383,0.65,1.44,0.61,0.75,0.28,92.2
1384,0.82,1.81,0.7,0.87,0.23,35.21
1385,0.15,1.03,0.58,0.69,0.21,70.8
1386,0.63,1.66,0.67,0.83,0.3,100.71
1390,0.0,1.0,0.46,0.71,0.17,24.0
1392,0.0,1.0,0.54,0.65,0.2,38.0
1393,0.0,1.0,1.0,1.0,1.0,1.0
1394,0.0,1.0,0.43,0.7,0.17,5.0
1397,0.62,1.5,0.74,0.87,0.38,99.67
1398,0.36,1.14,0.74,0.8,0.35,44.0
1399,0.53,1.43,0.66,0.77,0.35,227.29
1400,0.0,1.0,0.49,0.6,0.21,16.0
1401,0.63,1.54,0.71,0.85,0.39,103.25
1402,0.0,1.0,0.36,0.53,0.1,4.0
1403,0.62,1.67,0.65,0.81,0.28,277.75
1405,0.23,1.08,0.62,0.72,0.23,50.67
1407,0.0,1.0,0.44,0.57,0.18,4.0
1408,0.69,1.84,0.59,0.76,0.16,82.47
1410,0.9,1.93,0.56,0.78,0.24,7.25
1411,0.65,1.28,0.7,0.8,0.48,88.0
1413,0.0,1.0,0.54,0.75,0.18,3.0
1414,0.29,1.05,0.67,0.74,0.22,97.0
1416,0.0,1.0,0.51,0.6,0.19,26.0
1418,0.0,1.0,0.35,0.74,0.1,4.0
1420,0.81,1.89,0.65,0.88,0.26,84.58
1422,0.0,1.0,1.0,1.0,1.0,1.0
1424,0.62,1.54,0.69,0.83,0.32,69.09
1426,0.8,1.94,0.65,0.84,0.2,111.93
1427,0.0,1.0,0.5,0.56,0.13,10.0
1428,0.54,1.42,0.68,0.79,0.33,187.83
1429,0.0,1.0,0.6,0.7,0.17,5.0
1430,0.0,1.0,0.53,0.63,0.19,7.0
1431,0.6,1.27,0.78,0.84,0.38,38.0
1432,0.58,1.3,0.72,0.81,0.34,61.0
1435,0.59,1.46,0.66,0.78,0.31,144.93
1437,0.0,1.0,0.68,0.84,0.06,4.0
1438,0.64,1.48,0.59,0.72,0.24,176.0
1442,0.72,1.82,0.61,0.83,0.28,235.62
1443,0.25,1.11,0.52,0.65,0.21,144.75
1444,0.0,1.0,0.57,0.73,0.22,6.0
1445,0.0,1.0,0.6,0.61,0.13,16.0
1446,0.6,1.31,0.64,0.74,0.24,127.2
1449,0.7,1.65,0.66,0.81,0.25,88.83
1450,0.0,1.0,1.0,1.0,1.0,1.0
1451,0.62,1.74,0.61,0.77,0.23,68.42
1452,0.66,1.52,0.66,0.79,0.37,132.33
1455,0.75,1.81,0.69,0.87,0.28,90.31
1456,0.0,1.0,0.5,0.81,0.1,2.0
1458,0.0,1.0,0.56,0.65,0.17,5.0
1460,0.5,1.34,0.69,0.79,0.43,216.5
1462,0.65,1.48,0.71,0.84,0.31,69.14
1463,0.0,1.0,1.0,1.0,1.0,1.0
1466,0.55,1.24,0.64,0.74,0.22,24.5
1468,0.56,1.45,0.73,0.84,0.43,90.22
1469,0.0,1.0,0.6,0.75,0.11,39.0
1470,0.45,1.22,0.76,0.83,0.41,212.75
1472,0.83,1.87,0.63,0.84,0.29,61.83
1473,0.79,2.15,0.52,0.75,0.18,68.9
1474,0.33,1.22,0.74,0.83,0.4,151.0
1475,0.0,1.0,0.38,0.5,0.12,1.0
1476,0.43,1.31,0.65,0.75,0.35,79.7
1477,0.0,1.0,0.55,0.63,0.3,13.0
1478,0.68,1.77,0.61,0.8,0.23,91.64
1480,0.51,1.39,0.62,0.75,0.28,93.8
1482,0.0,1.0,0.79,0.86,0.24,21.0
1484,0.0,1.0,1.0,1.0,1.0,1.0
1486,0.0,1.0,0.85,0.87,0.73,329.0
1488,0.36,1.23,0.59,0.68,0.24,442.67
1489,0.69,1.71,0.69,0.85,0.34,96.5
1491,0.0,1.0,0.66,0.79,0.24,8.0
1494,0.69,1.71,0.6,0.77,0.26,159.8
1496,0.53,1.16,0.8,0.86,0.41,78.67
1499,0.72,1.75,0.63,0.82,0.26,97.86
1501,0.37,1.17,0.76,0.83,0.47,230.0
1502,0.0,1.0,0.71,0.75,0.55,136.0
1503,0.65,1.5,0.73,0.86,0.27,74.77
1505,0.75,1.83,0.74,0.9,0.39,187.4
1506,0.78,1.92,0.62,0.82,0.21,59.91
1507,0.0,1.0,0.86,0.87,0.8,69.0
1508,0.81,1.83,0.65,0.84,0.29,116.14
1510,0.0,1.0,0.47,0.47,0.07,1.0
1511,0.1,1.05,0.59,0.68,0.24,52.36
1513,0.68,1.6,0.63,0.79,0.25,65.76
1516,0.0,1.0,0.59,0.78,0.09,14.0
1519,0.0,1.0,1.0,1.0,1.0,1.0
1522,0.0,1.0,0.46,0.62,0.15,80.0
1523,0.79,2.42,0.61,0.94,0.24,73.44
1524,0.0,1.0,0.62,0.8,0.15,52.0
1527,0.77,2.06,0.59,0.81,0.2,185.83
1529,0.0,1.0,0.73,0.95,0.17,2.0
1530,0.7,1.73,0.68,0.86,0.33,167.78
1533,0.0,1.0,0.59,0.69,0.21,297.0
1535,0.79,1.82,0.64,0.82,0.19,87.17
1536,0.0,1.0,0.65,0.79,0.08,138.0
1538,0.74,1.78,0.62,0.8,0.19,32.64
1540,0.39,1.27,0.72,0.82,0.41,125.33
1541,0.55,1.37,0.69,0.8,0.29,173.29
1543,0.79,1.41,0.74,0.85,0.25,80.8
1545,0.11,1.02,0.61,0.68,0.3,41.25
1546,0.7,1.65,0.72,0.86,0.36,126.0
1548,0.67,1.48,0.75,0.86,0.34,127.6
1549,0.79,1.85,0.63,0.8,0.23,74.88
1550,0.56,1.4,0.78,0.88,0.31,68.5
1551,0.61,1.41,0.78,0.89,0.41,85.17
1553,0.0,1.0,0.5,0.5,0.5,1.0
1554,0.66,1.4,0.69,0.79,0.35,112.5
1555,0.76,1.97,0.57,0.79,0.2,305.07
1558,0.62,1.34,0.82,0.88,0.35,54.67
1560,0.0,1.0,1.0,1.0,1.0,1.0
1561,0.76,1.66,0.64,0.8,0.21,107.91
1563,0.34,1.09,0.62,0.73,0.14,53.6
1564,0.49,1.37,0.66,0.77,0.3,126.14
1566,0.73,1.64,0.71,0.86,0.23,48.44
1567,0.48,1.35,0.64,0.77,0.25,90.33
1568,0.75,2.3,0.59,0.85,0.19,31.03
1570,0.8,1.63,0.73,0.88,0.3,59.6
1572,0.73,1.64,0.66,0.83,0.31,122.0
1574,0.34,1.12,0.62,0.77,0.13,26.45
1575,0.6,1.67,0.71,0.88,0.29,99.62
1576,0.71,1.69,0.78,0.93,0.36,106.9
1578,0.58,1.57,0.67,0.82,0.29,60.9
1580,0.89,2.6,0.57,0.88,0.16,25.25
1581,0.4,1.3,0.62,0.76,0.3,90.17
1582,0.0,1.0,0.58,0.7,0.2,18.0
1584,0.51,1.31,0.76,0.83,0.43,159.5
1585,0.57,1.35,0.75,0.86,0.35,42.65
1586,0.0,1.0,0.58,0.68,0.19,17.0
1588,0.0,1.0,0.61,0.75,0.12,209.0
1589,0.51,1.33,0.44,0.56,0.13,6.0
1591,0.74,1.72,0.62,0.8,0.24,137.33
1593,0.0,1.0,0.59,0.71,0.16,149.0
1594,0.74,1.77,0.62,0.81,0.28,161.33
1596,0.2,1.07,0.59,0.7,0.18,89.07
1597,0.59,1.38,0.62,0.79,0.15,5.5
1598,0.77,1.8,0.59,0.78,0.2,81.42
1599,0.78,1.68,0.64,0.8,0.24,79.83
1600,0.56,1.43,0.62,0.75,0.25,86.14
1601,0.0,1.0,1.0,1.0,1.0,1.0
1602,0.1,1.01,0.61,0.73,0.21,75.5
1603,0.68,1.48,0.73,0.84,0.33,55.92
1604,0.0,1.0,0.67,0.72,0.52,111.0
1605,0.89,2.28,0.65,0.88,0.14,29.0
1606,0.0,1.0,0.53,0.76,0.12,7.0
1610,0.0,1.0,0.64,0.67,0.27,32.0
1614,0.83,1.8,0.67,0.84,0.22,113.67
1615,0.62,1.38,0.71,0.82,0.31,89.17
1616,0.0,1.0,0.54,0.8,0.12,3.0
1618,0.61,1.55,0.58,0.73,0.16,194.5
1620,0.76,2.1,0.65,0.87,0.27,97.14
1622,0.17,1.08,0.63,0.75,0.11,8.67
1623,0.44,1.29,0.79,0.87,0.47,178.4
1625,0.65,1.65,0.68,0.84,0.34,174.33
1626,0.0,1.0,0.74,0.91,0.17,3.0
1627,0.0,1.0,0.61,0.7,0.2,178.0
1628,0.01,1.0,0.62,0.68,0.45,111.0
1629,0.0,1.0,0.6,0.74,0.1,3.0
1630,0.27,1.06,0.63,0.71,0.27,34.75
1632,0.0,1.0,0.58,0.79,0.32,16.0
1633,0.0,1.0,0.5,0.5,0.5,1.0
1634,0.19,1.13,0.73,0.8,0.41,104.4
1638,0.86,2.21,0.58,0.83,0.17,37.17
1639,0.0,1.0,0.5,0.5,0.5,1.0
1640,0.64,1.55,0.6,0.75,0.23,338.67
1642,0.0,1.0,0.46,0.62,0.17,4.0
1643,0.6,1.38,0.75,0.85,0.39,77.75
1645,0.35,1.1,0.74,0.79,0.4,89.4
1647,0.0,1.0,0.7,0.76,0.16,8.0
1648,0.5,1.25,0.7,0.8,0.35,96.2
1649,0.74,1.74,0.66,0.82,0.28,56.5
