idx,spf,ppd,upc,uppcc,apt,deg
1923,0.2,1.1,0.71,0.75,0.44,134.25
1924,0.78,1.58,0.69,0.8,0.25,62.33
1925,0.43,1.37,0.79,0.87,0.43,105.5
1926,0.53,1.35,0.67,0.78,0.27,107.6
1927,0.57,1.25,0.75,0.85,0.3,30.4
1929,0.56,1.35,0.77,0.86,0.29,62.6
1931,0.0,1.0,0.53,0.71,0.12,9.0
1932,0.63,1.37,0.73,0.84,0.28,99.2
1933,0.0,1.0,0.68,0.68,0.22,6.0
1934,0.07,1.01,0.82,0.85,0.39,43.0
1935,0.66,1.64,0.66,0.79,0.28,83.83
1936,0.31,1.04,0.62,0.7,0.32,65.75
1937,0.0,1.0,0.63,0.73,0.23,113.0
1938,0.0,1.0,0.62,0.77,0.16,10.0
1939,0.45,1.35,0.59,0.7,0.27,46.0
1940,0.0,1.0,0.49,0.69,0.17,8.0
1942,0.36,1.16,0.54,0.64,0.2,83.56
1943,0.0,1.0,0.54,0.66,0.24,20.0
1944,0.82,1.98,0.64,0.85,0.26,50.62
1945,0.6,1.4,0.65,0.79,0.36,182.5
1947,0.0,1.0,0.59,0.63,0.45,11.0
1948,0.0,1.0,0.71,0.71,0.05,1.0
1950,0.23,1.1,0.54,0.59,0.13,29.8
1952,0.24,1.12,0.46,0.63,0.13,33.0
1953,0.51,1.29,0.66,0.74,0.3,75.33
1954,0.0,1.0,0.5,0.64,0.13,89.0
1956,0.59,1.54,0.73,0.88,0.38,131.43
1957,0.76,1.98,0.64,0.86,0.26,67.85
1959,0.0,1.0,0.5,0.5,0.5,1.0
1960,0.82,2.02,0.63,0.85,0.26,113.14
1962,0.0,1.0,0.66,0.7,0.27,76.0
1963,0.65,1.63,0.71,0.84,0.4,106.5
1964,0.72,1.55,0.77,0.88,0.31,91.33
1966,0.0,1.0,0.61,0.69,0.12,2.0
1967,0.77,1.88,0.64,0.83,0.27,88.14
1968,0.0,1.0,0.49,0.69,0.1,4.0
1970,0.0,1.0,0.52,0.69,0.13,5.0
1971,0.75,1.82,0.65,0.83,0.26,49.5
1972,0.58,1.45,0.56,0.68,0.15,101.08
1975,0.0,1.0,0.73,0.9,0.14,3.0
1976,0.37,1.18,0.67,0.74,0.32,82.0
1978,0.2,1.12,0.56,0.67,0.21,9.5
1979,0.0,1.0,0.58,0.7,0.13,19.0
1980,0.0,1.0,0.49,0.58,0.1,8.0
1981,0.0,1.0,0.5,0.58,0.3,20.0
1982,0.0,1.0,1.0,1.0,1.0,1.0
1984,0.0,1.0,0.91,0.91,0.04,1.0
1986,0.66,1.63,0.75,0.91,0.39,23.33
1987,0.0,1.0,0.43,0.52,0.29,9.0
1988,0.0,1.0,0.78,0.81,0.55,70.0
1989,0.58,1.51,0.7,0.84,0.35,93.75
1991,0.37,1.25,0.59,0.69,0.22,51.38
1994,0.0,1.0,0.75,0.79,0.57,69.0
1996,0.63,1.48,0.74,0.84,0.45,78.0
1997,0.0,1.0,0.75,0.75,0.67,2.0
1998,0.41,1.23,0.76,0.85,0.53,153.5
1999,0.77,1.95,0.58,0.8,0.21,99.53
2001,0.0,1.0,0.76,0.79,0.14,6.0
2002,0.02,1.01,0.78,0.82,0.59,53.5
2003,0.62,1.54,0.62,0.73,0.25,198.85
2004,0.32,1.15,0.68,0.75,0.37,90.88
2005,0.0,1.0,0.93,0.93,0.88,175.0
2006,0.26,1.03,0.67,0.72,0.3,103.5
2007,0.84,2.04,0.68,0.91,0.19,37.73
2010,0.58,1.43,0.63,0.79,0.34,104.6
2011,0.49,1.36,0.81,0.89,0.51,144.5
2014,0.69,1.64,0.58,0.78,0.3,42.6
2015,0.7,1.49,0.68,0.82,0.42,204.0
2016,0.72,1.94,0.62,0.84,0.29,47.73
2017,0.84,2.43,0.51,0.73,0.13,26.23
2018,0.36,1.02,0.74,0.79,0.42,77.0
2020,0.67,1.61,0.65,0.81,0.31,213.0
2021,0.64,1.41,0.61,0.67,0.15,9.11
2023,0.0,1.0,0.44,0.87,0.12,2.0
2024,0.3,1.08,0.56,0.77,0.11,6.5
2027,0.0,1.0,0.48,0.53,0.14,13.0
2028,0.51,1.31,0.63,0.76,0.28,89.71
2030,0.0,1.0,0.81,0.84,0.64,132.0
2031,0.83,2.35,0.5,0.74,0.17,166.87
2032,0.0,1.0,0.58,0.67,0.09,8.0
2034,0.0,1.0,0.75,0.78,0.57,76.0
2035,0.6,1.53,0.72,0.84,0.31,84.45
2037,0.0,1.0,0.46,0.63,0.17,2.0
2038,0.57,1.7,0.64,0.79,0.33,72.0
2040,0.51,1.22,0.77,0.84,0.47,80.83
2042,0.0,1.0,0.55,0.62,0.22,70.0
2043,0.0,1.0,1.0,1.0,1.0,2.0
2044,0.0,1.0,0.8,0.81,0.7,156.0
2046,0.0,1.0,0.76,0.8,0.63,34.0
2047,0.0,1.0,0.55,0.67,0.18,31.0
2048,0.45,1.27,0.77,0.85,0.51,94.6
2049,0.76,1.82,0.63,0.81,0.25,64.62
2050,0.36,1.21,0.71,0.79,0.4,221.5
2052,0.68,1.57,0.65,0.81,0.29,165.38
2053,0.22,1.1,0.77,0.81,0.54,96.33
2054,0.0,1.0,0.76,0.76,0.33,3.0
2055,0.05,1.01,0.6,0.69,0.22,57.25
2056,0.68,1.87,0.57,0.75,0.19,152.29
2057,0.0,1.0,1.0,1.0,1.0,1.0
2058,0.61,1.28,0.76,0.83,0.33,155.33
2059,0.51,1.33,0.71,0.81,0.37,102.0
2060,0.63,1.5,0.73,0.87,0.34,117.4
2063,0.59,1.46,0.56,0.71,0.19,41.0
2064,0.87,2.0,0.57,0.79,0.2,102.88
2066,0.0,1.0,0.59,0.78,0.12,3.0
2068,0.79,1.75,0.73,0.9,0.24,54.12
2070,0.67,1.73,0.62,0.81,0.25,107.12
2073,0.46,1.28,0.57,0.68,0.26,269.33
2076,0.7,1.73,0.72,0.9,0.32,72.42
2077,0.0,1.0,0.46,0.66,0.09,2.0
2079,0.64,1.59,0.74,0.89,0.37,75.4
2080,0.0,1.0,0.49,0.83,0.1,13.0
2081,0.0,1.0,0.42,0.58,0.14,6.0
2082,0.03,1.01,0.58,0.63,0.37,167.0
2084,0.65,1.42,0.77,0.88,0.36,98.17
2085,0.59,1.48,0.73,0.86,0.45,164.0
2086,0.6,1.59,0.6,0.75,0.23,72.64
2087,0.55,1.41,0.74,0.85,0.47,221.67
2088,0.73,1.6,0.61,0.75,0.22,106.25
2091,0.0,1.0,0.7,0.7,0.33,2.0
2092,0.71,1.74,0.7,0.88,0.36,94.2
2093,0.24,1.17,0.77,0.83,0.42,138.67
2094,0.0,1.0,0.79,0.8,0.69,142.0
2096,0.58,1.52,0.64,0.79,0.25,107.8
2097,0.18,1.09,0.6,0.71,0.16,44.67
2098,0.0,1.0,0.49,0.6,0.21,13.0
2100,0.51,1.16,0.73,0.79,0.39,118.0
2101,0.65,1.36,0.65,0.77,0.21,98.33
2102,0.78,1.94,0.64,0.82,0.22,40.67
2103,0.51,1.31,0.62,0.74,0.22,236.5
2106,0.0,1.0,0.5,0.5,0.5,1.0
2107,0.0,1.0,1.0,1.0,1.0,2.0
2108,0.8,2.14,0.64,0.88,0.19,67.04
2109,0.0,1.0,0.57,0.79,0.2,6.0
2111,0.48,1.34,0.76,0.85,0.36,69.08
2112,0.79,1.66,0.66,0.81,0.23,48.5
2114,0.19,1.07,0.6,0.7,0.22,51.0
2115,0.0,1.0,0.57,0.74,0.13,9.0
2116,0.66,1.64,0.73,0.88,0.41,142.88
2118,0.85,2.58,0.57,0.87,0.2,84.8
2119,0.7,1.64,0.62,0.78,0.28,45.95
2121,0.6,1.6,0.74,0.88,0.29,80.0
2124,0.0,1.0,0.64,0.7,0.33,72.0
2126,0.74,1.57,0.69,0.86,0.23,35.33
2127,0.71,1.68,0.58,0.74,0.21,59.33
2129,0.44,1.33,0.61,0.73,0.29,216.0
2130,0.0,1.0,0.77,0.81,0.53,97.0
2131,0.0,1.0,0.65,0.71,0.39,363.0
2132,0.0,1.0,0.72,0.75,0.46,250.0
2135,0.88,2.69,0.5,0.78,0.13,30.49
2136,0.0,1.0,0.67,0.75,0.1,31.0
2137,0.39,1.26,0.71,0.81,0.47,40.67
2139,0.0,1.0,0.53,0.53,0.53,1.0
2141,0.0,1.0,0.58,0.58,0.06,2.0
2142,0.0,1.0,0.67,0.67,0.33,1.0
2144,0.0,1.0,0.88,0.88,0.4,2.0
2145,0.88,2.01,0.65,0.86,0.22,57.4
2146,0.0,1.0,0.65,0.7,0.29,36.0
2148,0.0,1.0,0.63,0.75,0.14,89.0
2149,0.65,1.58,0.74,0.89,0.4,133.0
2150,0.0,1.0,0.76,0.79,0.47,120.0
2153,0.45,1.18,0.75,0.82,0.4,82.5
2154,0.68,1.93,0.68,0.88,0.26,109.58
2157,0.69,1.72,0.64,0.82,0.25,152.14
2159,0.77,2.1,0.61,0.82,0.23,194.21
2160,0.66,1.44,0.64,0.77,0.26,111.0
2161,0.68,1.82,0.7,0.89,0.34,106.75
2162,0.0,1.0,0.66,0.71,0.51,55.0
2163,0.09,1.05,0.77,0.8,0.64,160.5
2164,0.0,1.0,0.73,0.77,0.38,70.0
2166,0.19,1.09,0.73,0.78,0.45,160.5
2168,0.0,1.0,0.5,0.5,0.5,1.0
2169,0.77,1.97,0.64,0.86,0.25,89.23
2170,0.81,1.58,0.74,0.91,0.29,77.0
2171,0.4,1.25,0.74,0.83,0.51,160.0
2172,0.0,1.0,0.6,0.75,0.19,11.0
2173,0.5,1.37,0.73,0.84,0.39,96.88
2174,0.53,1.42,0.63,0.72,0.19,96.6
2175,0.2,1.1,0.52,0.72,0.13,5.5
2176,0.0,1.0,0.51,0.64,0.3,11.0
2178,0.62,1.36,0.68,0.77,0.31,71.33
2182,0.38,1.06,0.62,0.69,0.23,115.5
2183,0.0,1.0,0.52,0.67,0.12,33.0
2185,0.0,1.0,0.5,0.69,0.09,103.0
2186,0.43,1.14,0.81,0.86,0.41,73.5
2187,0.63,1.52,0.62,0.77,0.22,62.73
2192,0.76,1.89,0.66,0.87,0.29,103.45
2193,0.78,1.67,0.62,0.81,0.23,65.5
2194,0.57,1.57,0.72,0.85,0.34,84.12
2195,0.45,1.31,0.58,0.68,0.21,309.83
2198,0.7,1.71,0.6,0.78,0.26,186.25
2200,0.71,1.92,0.55,0.76,0.19,53.19
2202,0.0,1.0,0.58,0.78,0.15,4.0
2203,0.17,1.11,0.65,0.71,0.31,64.67
2207,0.38,1.2,0.45,0.76,0.11,3.0
2208,0.0,1.0,1.0,1.0,1.0,1.0
2210,0.22,1.01,0.69,0.72,0.34,52.5
2212,0.09,1.01,0.79,0.81,0.4,66.0
2213,0.55,1.47,0.56,0.71,0.23,186.75
2215,0.7,1.77,0.59,0.75,0.22,121.33
2216,0.59,1.26,0.81,0.88,0.44,134.5
2218,0.0,1.0,0.75,0.75,0.77,11.0
2219,0.37,1.2,0.59,0.76,0.17,4.0
2220,0.55,1.25,0.72,0.8,0.32,156.56
2223,0.6,1.66,0.6,0.76,0.26,104.17
2226,0.0,1.0,1.0,1.0,1.0,1.0
2227,0.73,1.74,0.67,0.83,0.25,21.56
2228,0.49,1.33,0.7,0.83,0.43,97.5
2229,0.33,1.18,0.62,0.68,0.33,211.0
2233,0.53,1.39,0.61,0.73,0.25,95.25
2234,0.0,1.0,0.74,0.79,0.53,269.0
2235,0.0,1.0,0.54,0.66,0.24,23.0
2236,0.63,1.5,0.79,0.88,0.35,49.38
2237,0.72,1.45,0.74,0.85,0.28,63.6
2238,0.21,1.14,0.79,0.85,0.62,139.67
2239,0.35,1.05,0.58,0.64,0.28,46.0
2242,0.63,1.53,0.72,0.85,0.35,161.0
2244,0.82,1.95,0.63,0.84,0.29,87.86
2245,0.0,1.0,0.62,0.62,0.04,1.0
2247,0.0,1.0,0.77,0.79,0.62,188.0
2248,0.48,1.28,0.67,0.78,0.4,267.33
2253,0.0,1.0,0.33,0.75,0.17,2.0
2255,0.0,1.0,0.67,0.76,0.24,17.0
2258,0.0,1.0,0.57,0.62,0.27,9.0
2259,0.0,1.0,0.61,0.68,0.2,117.0
2260,0.0,1.0,0.75,0.78,0.51,62.0
2261,0.71,1.59,0.75,0.88,0.34,90.86
2264,0.0,1.0,0.75,0.75,0.18,4.0
2268,0.16,1.06,0.73,0.79,0.49,57.14
2269,0.13,1.03,0.62,0.68,0.3,120.0
2270,0.72,1.75,0.6,0.74,0.2,86.72
2272,0.0,1.0,0.68,0.71,0.47,39.0
2274,0.35,1.2,0.59,0.72,0.14,24.0
2275,0.29,1.17,0.68,0.74,0.44,168.0
2278,0.68,1.6,0.76,0.9,0.35,101.09
2279,0.0,1.0,0.83,0.85,0.79,165.0
2280,0.0,1.0,0.5,0.64,0.09,7.0
2282,0.18,1.05,0.64,0.67,0.26,175.8
2283,0.58,1.59,0.67,0.83,0.24,40.6
2284,0.61,1.48,0.67,0.81,0.29,50.2
2285,0.81,1.61,0.71,0.84,0.26,52.33
2287,0.73,1.77,0.69,0.89,0.35,69.73
2288,0.63,1.47,0.71,0.87,0.32,85.5
2290,0.8,1.87,0.61,0.8,0.19,161.22
2291,0.0,1.0,0.74,0.87,0.16,4.0
2292,0.02,1.01,0.87,0.88,0.73,274.0
2293,0.0,1.0,0.6,0.7,0.29,54.0
2295,0.32,1.15,0.75,0.8,0.42,89.0
2300,0.84,2.25,0.6,0.83,0.21,88.95
2302,0.68,1.49,0.79,0.93,0.49,102.0
2304,0.13,1.05,0.58,0.68,0.22,116.8
2306,0.02,1.01,0.65,0.71,0.31,82.5
2308,0.0,1.0,0.71,0.82,0.25,4.0
2310,0.0,1.0,0.33,0.57,0.11,3.0
2312,0.49,1.25,0.63,0.72,0.31,64.5
2313,0.0,1.0,0.74,0.77,0.67,4.0
2316,0.82,2.2,0.59,0.85,0.23,58.42
2317,0.0,1.0,0.33,0.44,0.22,1.0
2318,0.0,1.0,0.83,0.83,0.17,1.0
2319,0.1,1.05,0.64,0.74,0.21,129.0
2320,0.81,1.85,0.57,0.76,0.25,117.32
2321,0.85,2.24,0.61,0.86,0.27,105.07
2323,0.0,1.0,0.54,0.66,0.12,43.0
2324,0.67,1.76,0.72,0.9,0.32,79.64
2325,0.62,1.49,0.61,0.8,0.22,67.83
2326,0.33,1.13,0.59,0.67,0.29,69.33
2329,0.0,1.0,1.0,1.0,1.0,1.0
2330,0.25,1.11,0.66,0.77,0.25,35.17
2331,0.0,1.0,0.73,0.75,0.53,190.0
2332,0.0,1.0,0.74,0.81,0.18,7.0
2333,0.0,1.0,0.77,0.81,0.63,236.0
2334,0.46,1.15,0.81,0.85,0.47,62.67
2335,0.38,1.27,0.55,0.66,0.25,55.0
2336,0.76,1.79,0.68,0.84,0.25,68.67
2338,0.68,1.48,0.62,0.75,0.25,82.0
2340,0.0,1.0,0.37,0.68,0.18,5.0
2341,0.0,1.0,0.84,0.85,0.64,114.0
2342,0.28,1.13,0.62,0.74,0.19,48.09
2345,0.0,1.0,0.55,0.65,0.16,140.0
2347,0.78,1.69,0.72,0.88,0.31,68.89
2349,0.0,1.0,0.85,0.86,0.8,90.0
2350,0.81,1.91,0.67,0.85,0.21,76.0
2351,0.0,1.0,0.56,0.73,0.25,5.0
2352,0.64,1.71,0.69,0.86,0.37,106.5
2354,0.0,1.0,1.0,1.0,1.0,1.0
2355,0.74,1.7,0.64,0.81,0.25,50.33
2359,0.0,1.0,0.69,0.73,0.43,296.0
2362,0.0,1.0,0.53,0.59,0.22,393.0
2364,0.0,1.0,0.6,0.73,0.15,4.0
2365,0.76,1.66,0.68,0.82,0.31,173.43
2367,0.27,1.16,0.65,0.74,0.35,341.75
2368,0.44,1.23,0.72,0.8,0.45,134.83
2371,0.0,1.0,0.68,0.79,0.16,275.0
2372,0.0,1.0,0.7,0.75,0.55,133.0
2373,0.72,1.67,0.59,0.75,0.16,60.67
2376,0.0,1.0,0.87,0.88,0.81,90.0
2378,0.0,1.0,0.67,0.81,0.09,4.0
2380,0.62,1.45,0.63,0.75,0.3,61.0
2385,0.18,1.07,0.7,0.75,0.36,102.47
2386,0.08,1.04,0.86,0.88,0.71,103.5
2389,0.0,1.0,0.73,0.76,0.58,170.0
2390,0.0,1.0,1.0,1.0,1.0,5.0
2392,0.76,1.58,0.83,0.96,0.27,37.81
2395,0.79,1.64,0.66,0.78,0.19,74.0
2398,0.39,1.26,0.67,0.74,0.39,105.25
2400,0.86,2.44,0.58,0.88,0.19,84.2
2402,0.13,1.07,0.59,0.71,0.18,124.08
2404,0.71,1.79,0.64,0.84,0.32,88.92
2406,0.87,2.38,0.65,0.92,0.24,94.27
2408,0.05,1.02,0.58,0.7,0.22,122.5
2410,0.77,1.57,0.75,0.9,0.35,67.67
2411,0.65,1.62,0.55,0.71,0.15,46.9
2412,0.0,1.0,0.78,0.79,0.66,37.0
2413,0.0,1.0,0.82,0.84,0.76,240.0
2414,0.75,1.53,0.83,0.94,0.33,52.14
2417,0.0,1.0,0.67,0.67,0.17,1.0
2418,0.0,1.0,0.52,0.77,0.11,7.0
2419,0.0,1.0,0.7,0.7,0.13,6.0
2420,0.46,1.29,0.81,0.88,0.53,139.33
2421,0.56,1.59,0.64,0.8,0.24,60.17
2422,0.0,1.0,1.0,1.0,1.0,1.0
2423,0.8,1.75,0.69,0.87,0.3,115.67
2424,0.71,1.9,0.58,0.77,0.18,87.82
2425,0.74,1.9,0.67,0.85,0.25,104.47
2427,0.0,1.0,0.91,0.91,0.09,1.0
2429,0.78,1.81,0.58,0.78,0.25,48.67
2432,0.86,2.31,0.64,0.91,0.17,29.0
2433,0.47,1.37,0.71,0.83,0.3,146.67
2434,0.24,1.12,0.62,0.71,0.28,18.0
2435,0.0,1.0,0.85,0.95,0.05,1.0
2437,0.63,1.31,0.53,0.63,0.17,68.2
2438,0.0,1.0,1.0,1.0,1.0,1.0
2439,0.0,1.0,0.63,0.71,0.34,13.0
2440,0.68,1.65,0.62,0.76,0.13,44.5
2441,0.73,1.73,0.65,0.83,0.31,117.0
2443,0.27,1.14,0.89,0.93,0.72,8.0
2444,0.76,1.74,0.69,0.87,0.29,108.57
2445,0.46,1.35,0.64,0.74,0.33,141.62
2449,0.0,1.0,0.88,0.88,0.12,1.0
2450,0.75,1.98,0.58,0.79,0.22,272.61
2451,0.0,1.0,0.9,0.9,0.03,1.0
2453,0.69,1.63,0.67,0.83,0.26,75.7
2455,0.73,1.67,0.6,0.76,0.24,93.29
2457,0.79,1.92,0.6,0.82,0.18,18.94
2458,0.39,1.23,0.76,0.83,0.5,176.75
2459,0.0,1.0,0.59,0.64,0.31,6.0
2461,0.78,2.18,0.56,0.8,0.19,27.76
2462,0.0,1.0,0.74,0.81,0.3,34.0
2463,0.0,1.0,0.54,0.67,0.2,9.0
2465,0.0,1.0,0.72,0.76,0.57,239.0
2467,0.64,1.49,0.63,0.8,0.27,73.67
2468,0.0,1.0,0.57,0.62,0.27,16.0
2469,0.09,1.03,0.66,0.77,0.27,45.2
2470,0.74,1.86,0.64,0.85,0.32,168.0
2472,0.45,1.54,0.68,0.81,0.27,86.88
2475,0.0,1.0,0.66,0.66,0.29,5.0
2476,0.09,1.04,0.63,0.71,0.36,90.0
2478,0.55,1.58,0.71,0.85,0.36,104.0
2479,0.0,1.0,0.54,0.6,0.38,9.0
2480,0.7,1.66,0.71,0.89,0.3,87.09
2481,0.68,1.69,0.69,0.85,0.38,195.0
2483,0.73,1.68,0.72,0.89,0.37,77.12
2486,0.0,1.0,0.49,0.54,0.2,9.0
2489,0.0,1.0,0.51,0.67,0.08,17.0
2490,0.78,2.26,0.63,0.88,0.23,118.12
2492,0.01,1.01,0.73,0.77,0.56,147.0
2494,0.0,1.0,0.69,0.75,0.6,115.0
2495,0.39,1.29,0.61,0.7,0.23,65.0
2496,0.77,2.02,0.66,0.88,0.25,77.5
2497,0.44,1.27,0.71,0.81,0.4,99.8
2500,0.6,1.42,0.75,0.86,0.39,108.33
2503,0.82,2.12,0.65,0.9,0.27,73.08
2504,0.79,2.19,0.65,0.92,0.3,54.73
2505,0.74,1.96,0.66,0.88,0.29,85.21
2507,0.0,1.0,0.54,0.57,0.36,15.0
2508,0.74,1.73,0.69,0.84,0.3,143.82
2512,0.0,1.0,0.65,0.71,0.09,2.0
2514,0.24,1.19,0.78,0.84,0.63,112.0
2515,0.73,1.86,0.73,0.93,0.34,88.13
2518,0.0,1.0,0.59,0.76,0.17,6.0
2520,0.52,1.21,0.75,0.83,0.41,131.0
2521,0.0,1.0,1.0,1.0,1.0,1.0
2524,0.83,1.97,0.67,0.89,0.25,64.33
2525,0.0,1.0,0.5,0.57,0.21,4.0
2526,0.0,1.0,0.79,0.82,0.66,102.0
2527,0.67,1.78,0.7,0.89,0.31,65.08
2529,0.57,1.19,0.78,0.86,0.45,8.33
2530,0.85,1.96,0.67,0.87,0.22,103.25
2531,0.61,1.77,0.64,0.82,0.28,62.54
2532,0.76,2.12,0.58,0.81,0.21,277.92
2535,0.1,1.04,0.58,0.69,0.21,74.9
2538,0.0,1.0,0.46,0.6,0.13,13.0
2539,0.4,1.14,0.76,0.83,0.48,73.6
2540,0.04,1.01,0.44,0.66,0.09,34.0
2542,0.0,1.0,0.83,0.85,0.76,157.0
2543,0.75,1.73,0.72,0.88,0.29,114.43
2544,0.0,1.0,0.85,0.9,0.06,3.0
2545,0.0,1.0,0.59,0.62,0.24,20.0
2548,0.54,1.37,0.76,0.86,0.44,92.33
2549,0.74,1.73,0.72,0.88,0.3,151.17
2550,0.13,1.07,0.59,0.68,0.26,39.57
2553,0.73,1.46,0.72,0.85,0.32,72.0
2554,0.59,1.48,0.68,0.79,0.35,174.33
2555,0.49,1.38,0.54,0.66,0.23,153.83
2556,0.8,1.83,0.64,0.83,0.24,57.5
2558,0.05,1.03,0.67,0.75,0.46,60.0
2560,0.0,1.0,0.73,0.76,0.55,307.0
2561,0.76,1.79,0.7,0.88,0.31,90.4
2562,0.32,1.18,0.65,0.7,0.28,162.83
2566,0.44,1.23,0.75,0.84,0.45,84.0
2567,0.68,1.41,0.78,0.9,0.33,59.0
2569,0.0,1.0,0.55,0.81,0.11,5.0
2571,0.57,1.41,0.82,0.93,0.47,94.6
2573,0.7,1.7,0.69,0.87,0.32,75.42
2575,0.65,1.54,0.67,0.82,0.37,89.2
2576,0.58,1.57,0.58,0.71,0.25,252.36
2578,0.0,1.0,0.64,0.64,0.31,8.0
2579,0.53,1.62,0.66,0.8,0.3,58.38
2580,0.0,1.0,0.48,0.7,0.24,10.0
2581,0.0,1.0,0.5,0.7,0.11,2.0
2582,0.68,1.65,0.63,0.8,0.32,36.33
2583,0.79,1.94,0.58,0.79,0.24,258.8
2584,0.64,1.73,0.64,0.83,0.3,75.55
2585,0.0,1.0,0.65,0.67,0.35,45.0
2586,0.45,1.22,0.6,0.71,0.21,90.25
2587,0.42,1.25,0.68,0.78,0.42,100.0
2589,0.0,1.0,0.83,0.96,0.15,2.0
2590,0.1,1.04,0.59,0.7,0.18,182.0
2591,0.3,1.21,0.6,0.68,0.29,213.38
2592,0.34,1.17,0.71,0.78,0.35,92.88
2594,0.01,1.0,0.77,0.8,0.63,110.5
2595,0.0,1.0,0.57,0.6,0.2,3.0
2596,0.0,1.0,0.74,0.77,0.6,100.0
2597,0.68,1.63,0.6,0.8,0.35,91.0
2599,0.0,1.0,0.48,0.56,0.2,15.0
2600,0.0,1.0,1.0,1.0,1.0,1.0
2601,0.0,1.0,0.62,0.67,0.44,80.0
2602,0.73,1.77,0.76,0.94,0.35,94.5
2604,0.76,1.9,0.65,0.84,0.27,69.57
2605,0.0,1.0,0.56,0.68,0.2,26.0
2607,0.51,1.01,0.86,0.88,0.57,47.0
2608,0.19,1.1,0.8,0.83,0.53,74.67
2610,0.0,1.0,0.77,0.87,0.05,2.0
2612,0.0,1.0,1.0,1.0,1.0,1.0
2613,0.07,1.01,0.78,0.8,0.52,95.0
2614,0.0,1.0,0.54,0.62,0.25,2.0
2615,0.0,1.0,0.75,0.78,0.58,107.0
2616,0.0,1.0,1.0,1.0,1.0,1.0
2618,0.82,2.26,0.61,0.87,0.23,107.71
2619,0.67,1.72,0.72,0.86,0.36,64.9
2620,0.0,1.0,0.56,0.8,0.07,2.0
2622,0.78,1.84,0.66,0.84,0.21,39.0
2623,0.0,1.0,0.59,0.7,0.25,143.0
2626,0.81,1.73,0.66,0.85,0.24,120.5
2627,0.77,1.88,0.7,0.9,0.27,123.67
2628,0.0,1.0,0.47,0.61,0.11,31.0
2629,0.0,1.0,0.35,0.76,0.12,2.0
2631,0.48,1.3,0.62,0.72,0.23,103.0
2634,0.78,1.65,0.65,0.83,0.27,25.33
2635,0.87,2.71,0.53,0.84,0.16,40.71
2637,0.75,1.72,0.61,0.79,0.24,150.89
2638,0.0,1.0,0.53,0.53,0.05,1.0
2639,0.81,2.04,0.66,0.89,0.31,66.5
2641,0.26,1.01,0.81,0.82,0.37,41.5
2642,0.0,1.0,0.75,0.8,0.72,42.0
2643,0.0,1.0,0.57,0.63,0.25,7.0
2644,0.49,1.19,0.73,0.81,0.33,81.0
2645,0.0,1.0,0.55,0.69,0.12,22.0
2648,0.4,1.26,0.56,0.67,0.24,67.4
2649,0.0,1.0,0.71,0.73,0.45,21.0
2650,0.0,1.0,0.67,0.72,0.31,21.0
2652,0.0,1.0,0.68,0.85,0.1,15.0
2655,0.19,1.05,0.67,0.75,0.27,82.71
2657,0.37,1.17,0.64,0.7,0.21,60.6
2658,0.77,1.63,0.77,0.92,0.31,129.15
2660,0.0,1.0,0.83,0.83,0.74,29.0
2661,0.39,1.11,0.82,0.86,0.57,101.5
2664,0.11,1.04,0.58,0.69,0.24,46.11
2665,0.66,1.37,0.81,0.9,0.36,85.5
2666,0.54,1.43,0.66,0.76,0.31,189.0
2667,0.0,1.0,0.63,0.71,0.09,8.0
2668,0.0,1.0,0.81,0.82,0.61,105.0
2671,0.0,1.0,0.52,0.55,0.43,5.0
2672,0.0,1.0,0.61,0.84,0.15,3.0
2674,0.17,1.08,0.58,0.68,0.27,7.0
2675,0.29,1.12,0.56,0.67,0.19,124.62
2676,0.38,1.23,0.64,0.76,0.34,95.33
2677,0.52,1.33,0.64,0.72,0.26,55.89
2678,0.18,1.1,0.71,0.77,0.52,207.0
2680,0.0,1.0,0.43,0.6,0.28,15.0
2681,0.74,1.93,0.56,0.74,0.17,127.31
2683,0.0,1.0,0.59,0.7,0.17,82.0
2684,0.0,1.0,0.76,0.82,0.06,1.0
2687,0.76,1.89,0.54,0.71,0.15,25.25
2688,0.81,2.07,0.61,0.83,0.24,288.58
2689,0.63,1.45,0.7,0.83,0.36,73.67
2691,0.69,1.39,0.68,0.79,0.25,66.75
2693,0.79,2.0,0.62,0.83,0.24,129.88
2695,0.57,1.38,0.59,0.73,0.35,53.0
2696,0.68,1.51,0.61,0.76,0.24,160.62
2697,0.0,1.0,0.75,0.75,0.25,1.0
2698,0.64,1.62,0.71,0.85,0.38,84.5
2699,0.74,2.0,0.62,0.83,0.25,262.61
2701,0.52,1.55,0.74,0.87,0.37,64.71
2703,0.0,1.0,0.7,0.76,0.09,2.0
2704,0.46,1.19,0.83,0.9,0.62,55.33
2705,0.0,1.0,0.5,0.63,0.15,51.0
2706,0.0,1.0,1.0,1.0,1.0,1.0
2707,0.25,1.14,0.59,0.65,0.25,388.0
2708,0.04,1.02,0.72,0.77,0.44,92.71
2709,0.0,1.0,0.82,0.84,0.72,118.0
2710,0.62,1.6,0.68,0.82,0.3,114.79
2711,0.0,1.0,0.43,0.58,0.08,2.0
2712,0.16,1.08,0.58,0.67,0.27,203.0
2713,0.62,1.48,0.77,0.88,0.43,113.33
2714,0.64,1.56,0.65,0.8,0.26,61.58
2715,0.55,1.35,0.73,0.82,0.34,48.3
