idx,spf,ppd,upc,uppcc,apt,deg
1732,0.0,1.0,0.4,0.63,0.09,4.0
1733,0.0,1.0,1.0,1.0,1.0,1.0
1734,0.59,1.5,0.56,0.7,0.24,346.1
1736,0.77,1.99,0.59,0.81,0.24,105.42
1738,0.04,1.02,0.73,0.78,0.52,181.5
1739,0.67,1.27,0.61,0.74,0.21,79.0
1740,0.82,2.16,0.64,0.91,0.25,95.29
1742,0.78,1.93,0.72,0.9,0.3,58.57
1743,0.0,1.0,0.49,0.56,0.18,4.0
1744,0.65,1.42,0.73,0.83,0.33,240.4
1745,0.0,1.0,0.58,0.69,0.24,14.0
1748,0.79,1.76,0.61,0.8,0.21,104.5
1749,0.55,1.75,0.61,0.77,0.24,87.56
1750,0.0,1.0,0.85,0.86,0.61,47.0
1752,0.0,1.0,1.0,1.0,1.0,1.0
1755,0.53,1.28,0.58,0.69,0.29,19.88
1757,0.0,1.0,0.78,0.82,0.6,124.0
1758,0.71,1.8,0.63,0.82,0.25,109.0
1759,0.28,1.14,0.8,0.85,0.59,61.0
1762,0.27,1.09,0.76,0.83,0.38,66.33
1764,0.49,1.36,0.59,0.7,0.26,238.83
1768,0.28,1.12,0.51,0.66,0.17,18.17
1769,0.0,1.0,0.33,0.56,0.06,1.0
1770,0.74,1.65,0.72,0.89,0.35,103.33
1772,0.28,1.2,0.76,0.82,0.52,134.33
1773,0.66,1.46,0.57,0.73,0.18,38.0
1774,0.78,1.86,0.68,0.91,0.32,154.0
1776,0.7,1.78,0.72,0.89,0.36,105.0
1777,0.3,1.2,0.61,0.7,0.26,69.93
1779,0.0,1.0,0.44,0.78,0.11,1.0
1781,0.41,1.23,0.77,0.84,0.34,26.86
1783,0.0,1.0,0.97,0.97,0.97,8.0
1786,0.59,1.59,0.66,0.82,0.31,120.64
1790,0.0,1.0,0.57,0.79,0.08,27.0
1791,0.75,1.21,0.8,0.87,0.38,38.25
1792,0.74,1.77,0.66,0.86,0.28,135.64
1793,0.0,1.0,0.52,0.67,0.16,116.0
1795,0.02,1.01,0.61,0.7,0.38,114.67
1797,0.69,1.73,0.66,0.82,0.29,109.0
1798,0.66,1.88,0.67,0.88,0.3,79.76
1799,0.0,1.0,0.36,0.54,0.23,4.0
1801,0.52,1.03,0.72,0.78,0.3,96.0
1802,0.0,1.0,0.72,0.79,0.13,4.0
1803,0.0,1.0,0.85,0.88,0.75,71.0
1805,0.74,1.88,0.64,0.83,0.27,132.67
1806,0.51,1.32,0.79,0.88,0.54,45.0
1807,0.8,1.97,0.66,0.89,0.32,92.0
1809,0.85,2.51,0.57,0.88,0.2,132.09
1812,0.64,1.57,0.66,0.81,0.29,122.83
1813,0.0,1.0,0.44,0.72,0.22,8.0
1814,0.74,1.44,0.67,0.78,0.21,22.88
1815,0.0,1.0,0.5,0.61,0.26,23.0
1818,0.63,1.62,0.65,0.82,0.3,191.5
1820,0.0,1.0,1.0,1.0,1.0,1.0
1821,0.64,1.79,0.58,0.78,0.21,88.23
1822,0.89,3.39,0.48,0.9,0.13,18.59
1823,0.0,1.0,0.83,0.83,0.15,2.0
1824,0.75,1.91,0.57,0.77,0.2,201.0
1826,0.7,1.64,0.65,0.82,0.22,37.36
1828,0.85,2.19,0.67,0.94,0.24,111.0
1829,0.0,1.0,0.43,0.57,0.14,1.0
1830,0.69,1.51,0.62,0.79,0.26,73.89
1833,0.0,1.0,0.4,0.8,0.2,1.0
1834,0.31,1.16,0.73,0.83,0.38,60.67
1835,0.54,1.37,0.69,0.81,0.38,77.17
1836,0.0,1.0,0.83,0.86,0.78,120.0
1837,0.36,1.02,0.85,0.87,0.49,114.0
1839,0.0,1.0,0.88,0.88,0.12,1.0
1840,0.0,1.0,0.33,0.54,0.31,4.0
1841,0.0,1.0,1.0,1.0,1.0,22.0
1842,0.39,1.32,0.66,0.78,0.39,54.7
1844,0.65,1.71,0.56,0.75,0.25,44.75
1847,0.58,1.39,0.75,0.85,0.47,135.5
1848,0.62,1.36,0.75,0.86,0.32,70.09
1850,0.81,2.03,0.69,0.91,0.27,77.69
1851,0.68,1.45,0.73,0.84,0.3,40.6
1852,0.72,2.05,0.64,0.87,0.31,124.55
1853,0.02,1.01,0.65,0.74,0.35,144.0
1854,0.0,1.0,0.9,0.91,0.74,91.0
1857,0.49,1.26,0.79,0.86,0.47,74.43
1859,0.0,1.0,1.0,1.0,1.0,1.0
1860,0.8,2.13,0.66,0.91,0.26,149.15
1862,0.0,1.0,0.56,0.89,0.11,1.0
1863,0.86,2.1,0.71,0.95,0.2,25.96
1864,0.84,2.14,0.62,0.86,0.21,59.68
1865,0.71,1.67,0.54,0.69,0.15,143.67
1867,0.32,1.19,0.76,0.83,0.53,139.0
1869,0.0,1.0,0.51,0.76,0.21,12.0
1872,0.63,1.87,0.7,0.88,0.29,105.0
1874,0.0,1.0,0.47,0.65,0.15,179.0
1875,0.78,1.96,0.61,0.82,0.26,267.14
1876,0.2,1.12,0.78,0.83,0.5,104.67
1878,0.0,1.0,0.54,0.7,0.22,15.0
1879,0.55,1.39,0.55,0.68,0.23,247.83
1881,0.82,1.78,0.67,0.85,0.27,74.05
1882,0.9,2.63,0.57,0.9,0.17,67.58
1884,0.71,1.65,0.69,0.85,0.24,62.33
1889,0.85,2.24,0.66,0.9,0.26,72.06
1891,0.56,1.58,0.68,0.86,0.31,154.25
1893,0.0,1.0,0.59,0.76,0.11,35.0
1894,0.0,1.0,0.5,0.5,0.5,1.0
1896,0.51,1.48,0.79,0.91,0.32,110.5
1898,0.49,1.11,0.75,0.8,0.32,94.0
1899,0.64,1.52,0.64,0.76,0.25,143.14
1901,0.66,1.66,0.53,0.7,0.15,97.1
1903,0.79,1.45,0.72,0.84,0.26,194.0
1904,0.56,1.57,0.7,0.86,0.34,71.0
1906,0.72,1.64,0.66,0.8,0.3,75.75
1907,0.47,1.35,0.65,0.75,0.29,70.6
1911,0.74,1.72,0.69,0.86,0.38,151.17
1913,0.87,2.38,0.65,0.92,0.23,73.08
1914,0.53,1.16,0.79,0.83,0.39,92.5
1915,0.0,1.0,0.36,0.57,0.11,4.0
1916,0.82,2.14,0.61,0.84,0.23,88.91
1917,0.0,1.0,0.33,0.83,0.17,1.0
1920,0.72,1.59,0.58,0.75,0.27,60.33
1921,0.73,1.66,0.73,0.88,0.32,136.64
1923,0.8,2.17,0.62,0.86,0.24,87.61
1926,0.69,1.52,0.71,0.83,0.35,123.6
1927,0.0,1.0,0.67,0.79,0.13,2.0
1930,0.78,1.86,0.68,0.89,0.34,68.67
1933,0.0,1.0,0.69,0.77,0.55,197.0
1935,0.19,1.09,0.42,0.54,0.24,6.0
1937,0.12,1.03,0.61,0.73,0.23,36.71
1938,0.61,1.4,0.64,0.75,0.26,156.1
1940,0.65,1.46,0.69,0.82,0.38,213.0
1941,0.73,1.58,0.7,0.82,0.28,96.93
1942,0.28,1.11,0.59,0.68,0.13,39.0
1943,0.66,1.64,0.67,0.85,0.37,93.62
1945,0.69,1.39,0.66,0.78,0.23,108.83
1946,0.0,1.0,0.58,0.77,0.16,10.0
1947,0.0,1.0,0.53,0.63,0.22,28.0
1949,0.63,1.57,0.59,0.76,0.19,99.5
1950,0.0,1.0,0.61,0.67,0.39,4.0
1952,0.0,1.0,0.72,0.74,0.09,26.0
1954,0.73,1.81,0.73,0.92,0.34,122.06
1957,0.14,1.07,0.64,0.75,0.18,7.5
1958,0.81,1.87,0.64,0.83,0.23,80.5
1959,0.2,1.11,0.55,0.64,0.21,338.0
1960,0.0,1.0,0.48,0.6,0.16,13.0
1961,0.64,1.35,0.77,0.86,0.37,58.5
1963,0.73,1.35,0.67,0.79,0.23,95.0
1964,0.0,1.0,0.51,0.58,0.28,10.0
1967,0.49,1.37,0.61,0.75,0.28,36.33
1968,0.44,1.13,0.83,0.88,0.43,95.75
1969,0.6,1.46,0.66,0.8,0.27,80.2
1970,0.56,1.43,0.67,0.79,0.33,87.09
1973,0.82,1.96,0.61,0.8,0.2,134.22
1974,0.7,1.79,0.68,0.89,0.32,75.62
1975,0.0,1.0,0.6,0.72,0.14,135.0
1978,0.71,1.65,0.61,0.77,0.21,56.0
1980,0.75,2.04,0.58,0.81,0.2,264.9
1983,0.87,2.08,0.66,0.9,0.23,64.67
1984,0.0,1.0,0.6,0.66,0.27,9.0
1985,0.49,1.13,0.75,0.85,0.38,45.8
1986,0.7,2.22,0.66,0.9,0.24,87.67
1988,0.71,1.87,0.59,0.8,0.23,262.27
1989,0.0,1.0,1.0,1.0,1.0,1.0
1990,0.63,1.32,0.6,0.73,0.23,51.09
1991,0.0,1.0,0.62,0.68,0.28,4.0
1993,0.6,1.51,0.7,0.84,0.38,118.71
1994,0.0,1.0,0.86,0.88,0.8,130.0
1996,0.8,2.01,0.69,0.91,0.25,62.67
1998,0.0,1.0,0.62,0.84,0.11,3.0
2000,0.62,1.69,0.65,0.84,0.28,91.0
2001,0.66,1.52,0.72,0.86,0.41,153.0
2003,0.36,1.15,0.8,0.85,0.45,30.0
2005,0.51,1.29,0.63,0.74,0.35,65.88
2006,0.75,1.76,0.69,0.86,0.29,87.17
2010,0.68,1.6,0.62,0.78,0.27,163.5
2012,0.64,1.59,0.72,0.86,0.38,106.8
2013,0.57,1.57,0.63,0.78,0.25,133.0
2015,0.55,1.37,0.73,0.85,0.37,85.36
2018,0.0,1.0,0.5,0.5,0.25,1.0
2019,0.83,2.15,0.59,0.82,0.21,32.89
2020,0.0,1.0,0.44,0.65,0.13,46.0
2022,0.74,1.69,0.66,0.83,0.33,146.17
2025,0.72,1.72,0.62,0.79,0.26,208.33
2026,0.57,1.43,0.79,0.91,0.46,87.75
2027,0.02,1.01,0.77,0.81,0.6,163.0
2028,0.0,1.0,0.6,0.76,0.2,2.0
2030,0.57,1.6,0.65,0.81,0.3,66.17
2031,0.68,1.47,0.75,0.9,0.49,58.0
2032,0.75,1.97,0.58,0.8,0.16,59.44
2033,0.54,1.53,0.72,0.87,0.4,120.67
2035,0.0,1.0,0.61,0.68,0.17,3.0
2036,0.78,2.19,0.67,0.93,0.27,89.33
2037,0.62,1.5,0.77,0.92,0.48,115.33
2040,0.69,1.68,0.68,0.87,0.32,117.4
2043,0.51,1.39,0.78,0.9,0.4,228.0
2048,0.44,1.34,0.62,0.76,0.28,34.94
2050,0.52,1.38,0.68,0.82,0.32,110.33
2052,0.84,1.93,0.73,0.94,0.35,54.67
2054,0.58,1.53,0.76,0.9,0.39,116.38
2056,0.0,1.0,0.63,0.83,0.07,26.0
2057,0.71,1.56,0.48,0.6,0.11,7.0
2058,0.55,1.37,0.58,0.71,0.26,44.1
2059,0.8,2.01,0.71,0.92,0.28,92.04
2060,0.51,1.3,0.72,0.82,0.32,42.0
2062,0.0,1.0,0.88,0.89,0.75,57.0
2063,0.71,1.81,0.63,0.81,0.27,123.0
2064,0.65,1.56,0.71,0.85,0.38,201.0
2066,0.79,1.9,0.57,0.79,0.19,143.88
2067,0.73,1.46,0.68,0.82,0.24,175.6
2070,0.0,1.0,1.0,1.0,1.0,1.0
2071,0.56,1.66,0.67,0.83,0.33,115.67
2072,0.56,1.18,0.56,0.68,0.27,137.5
2074,0.67,1.76,0.65,0.84,0.31,50.5
2075,0.76,2.06,0.63,0.86,0.24,60.82
2077,0.78,2.04,0.64,0.86,0.27,103.44
2078,0.0,1.0,1.0,1.0,1.0,2.0
2079,0.19,1.1,0.65,0.73,0.33,297.5
2080,0.63,1.6,0.54,0.69,0.23,110.33
2082,0.0,1.0,1.0,1.0,1.0,1.0
2083,0.74,1.85,0.66,0.86,0.3,103.08
2086,0.0,1.0,0.66,0.81,0.07,3.0
2087,0.84,2.47,0.63,0.93,0.19,70.57
2090,0.0,1.0,0.65,0.78,0.64,2.0
2093,0.0,1.0,0.6,0.72,0.18,11.0
2095,0.0,1.0,0.67,0.73,0.47,438.0
2097,0.64,1.65,0.7,0.86,0.27,42.71
2098,0.38,1.15,0.61,0.69,0.27,126.86
2100,0.0,1.0,0.68,0.95,0.05,1.0
2102,0.83,2.16,0.56,0.8,0.21,87.89
2103,0.78,2.0,0.68,0.9,0.29,70.16
2104,0.0,1.0,1.0,1.0,1.0,1.0
2108,0.0,1.0,0.58,0.71,0.24,51.0
2109,0.15,1.04,0.57,0.71,0.16,110.67
2111,0.85,1.85,0.67,0.89,0.28,58.33
2112,0.13,1.07,0.79,0.85,0.34,8.0
2114,0.0,1.0,0.59,0.69,0.23,210.0
2115,0.0,1.0,0.35,0.35,0.29,2.0
2116,0.0,1.0,0.24,0.83,0.07,2.0
2117,0.74,2.06,0.7,0.95,0.3,92.5
2118,0.8,1.78,0.69,0.89,0.35,91.2
2119,0.81,2.09,0.66,0.88,0.24,63.42
2120,0.0,1.0,0.59,0.65,0.24,37.0
2122,0.5,1.38,0.66,0.76,0.33,352.83
2123,0.85,2.74,0.53,0.89,0.16,15.76
2125,0.53,1.41,0.7,0.85,0.46,193.0
2127,0.53,1.41,0.7,0.82,0.29,99.11
2129,0.69,1.36,0.7,0.8,0.31,60.0
2130,0.33,1.26,0.74,0.83,0.4,55.79
2134,0.78,1.87,0.65,0.86,0.29,125.09
2135,0.66,1.58,0.63,0.8,0.25,44.06
2137,0.63,1.67,0.67,0.87,0.3,117.33
2139,0.48,1.29,0.79,0.86,0.57,47.0
2140,0.51,1.32,0.71,0.8,0.33,53.36
2142,0.0,1.0,0.56,0.58,0.13,2.0
2144,0.0,1.0,0.77,0.81,0.55,78.0
2145,0.0,1.0,0.77,0.84,0.09,4.0
2146,0.57,1.31,0.75,0.83,0.47,95.2
2148,0.36,1.07,0.77,0.82,0.46,96.88
2150,0.88,2.72,0.56,0.89,0.15,53.75
2152,0.73,1.55,0.59,0.72,0.18,98.4
2153,0.0,1.0,0.43,0.43,0.14,1.0
2155,0.44,1.25,0.74,0.83,0.39,78.92
2156,0.0,1.0,1.0,1.0,1.0,1.0
2157,0.0,1.0,0.71,0.75,0.09,4.0
2158,0.0,1.0,0.69,0.74,0.16,37.0
2159,0.0,1.0,0.61,0.79,0.13,13.0
2160,0.14,1.1,0.62,0.72,0.35,178.5
2162,0.0,1.0,0.38,0.5,0.12,1.0
2164,0.33,1.19,0.79,0.86,0.54,255.5
2165,0.44,1.04,0.74,0.78,0.35,67.0
2167,0.0,1.0,0.47,0.72,0.19,5.0
2168,0.0,1.0,0.59,0.83,0.06,7.0
2170,0.54,1.38,0.74,0.84,0.45,172.0
2171,0.73,1.87,0.67,0.88,0.3,105.47
2173,0.0,1.0,0.76,0.8,0.63,97.0
2174,0.0,1.0,0.33,0.33,0.33,1.0
2175,0.03,1.01,0.76,0.8,0.61,213.0
2177,0.33,1.12,0.76,0.81,0.4,74.25
2179,0.1,1.06,0.63,0.71,0.39,93.0
2180,0.6,1.38,0.75,0.86,0.35,167.4
2182,0.78,2.06,0.69,0.92,0.32,58.73
2183,0.32,1.18,0.53,0.68,0.16,87.0
2184,0.72,1.83,0.63,0.8,0.2,71.23
2187,0.8,2.01,0.68,0.89,0.27,114.9
2190,0.67,1.64,0.75,0.88,0.35,118.62
2191,0.53,1.36,0.67,0.78,0.31,98.45
2193,0.0,1.0,0.54,0.79,0.1,20.0
2194,0.71,1.67,0.64,0.79,0.24,43.33
2195,0.62,1.59,0.69,0.84,0.24,76.86
2197,0.73,1.82,0.67,0.87,0.29,71.22
2200,0.74,1.76,0.66,0.83,0.24,106.44
2202,0.0,1.0,0.5,0.75,0.25,1.0
2203,0.58,1.53,0.74,0.88,0.41,71.88
2206,0.63,1.38,0.64,0.76,0.26,50.29
2207,0.73,1.72,0.65,0.83,0.27,117.57
2210,0.0,1.0,0.61,0.78,0.06,6.0
2216,0.71,1.53,0.74,0.87,0.36,31.6
2217,0.0,1.0,0.58,0.66,0.3,30.0
2218,0.0,1.0,0.64,0.77,0.13,10.0
2220,0.72,1.78,0.59,0.77,0.21,117.09
2221,0.15,1.07,0.47,0.63,0.24,21.5
2222,1.0,2.0,0.67,1.0,0.5,1.33
2225,0.44,1.22,0.64,0.75,0.31,49.88
2226,0.67,1.73,0.72,0.88,0.34,186.2
2227,0.0,1.0,0.63,0.78,0.09,15.0
2228,0.78,2.13,0.66,0.86,0.24,51.54
2229,0.68,1.88,0.64,0.85,0.29,137.11
2233,0.62,1.62,0.52,0.67,0.17,435.5
2234,0.64,1.74,0.67,0.85,0.33,113.0
2238,0.67,1.71,0.68,0.87,0.28,36.17
2240,0.0,1.0,0.45,0.68,0.12,54.0
2242,0.0,1.0,0.73,0.75,0.48,9.0
2243,0.0,1.0,0.45,0.66,0.16,50.0
2245,0.22,1.14,0.82,0.89,0.6,47.25
2246,0.82,2.22,0.62,0.87,0.29,125.89
2249,0.7,1.6,0.74,0.9,0.37,85.43
2250,0.0,1.0,0.72,0.88,0.06,3.0
2251,0.83,2.29,0.62,0.89,0.26,54.21
2254,0.6,1.64,0.66,0.82,0.33,95.68
2255,0.0,1.0,0.2,0.3,0.1,1.0
2256,0.81,2.14,0.65,0.89,0.26,98.0
2257,0.78,2.07,0.58,0.82,0.2,72.69
2258,0.81,2.03,0.63,0.84,0.25,154.5
2260,0.0,1.0,0.71,0.8,0.22,2.0
2261,0.67,1.52,0.71,0.85,0.29,206.0
2262,0.0,1.0,0.32,0.32,0.22,2.0
2263,0.79,2.46,0.52,0.78,0.16,106.25
2265,0.65,1.49,0.66,0.8,0.25,58.8
2266,0.6,1.49,0.72,0.86,0.43,158.0
2268,0.0,1.0,0.37,0.53,0.38,2.0
2269,0.0,1.0,0.37,0.82,0.11,4.0
2270,0.62,1.63,0.69,0.84,0.33,141.4
2271,0.62,1.35,0.62,0.75,0.23,53.83
2274,0.77,1.75,0.69,0.85,0.25,82.75
2275,0.67,1.67,0.63,0.8,0.28,172.44
2278,0.0,1.0,0.71,0.71,0.29,2.0
2280,0.87,2.51,0.58,0.87,0.21,67.23
2281,0.63,1.66,0.69,0.86,0.31,76.38
2282,0.0,1.0,0.66,0.69,0.5,8.0
2284,0.87,2.5,0.63,0.92,0.22,105.5
2287,0.78,1.74,0.78,0.94,0.25,13.9
2290,0.66,1.31,0.82,0.89,0.36,72.0
2291,0.0,1.0,0.62,0.79,0.14,2.0
2292,0.53,1.3,0.69,0.78,0.41,43.5
2294,0.81,1.88,0.73,0.92,0.21,92.88
2296,0.69,1.66,0.7,0.87,0.28,59.0
2299,0.61,1.75,0.6,0.79,0.25,177.53
2302,0.82,1.67,0.77,0.93,0.29,54.46
2303,0.33,1.18,0.75,0.84,0.38,69.8
2304,0.75,1.49,0.82,0.94,0.32,62.35
2307,0.0,1.0,0.46,0.71,0.15,6.0
2308,0.75,1.77,0.63,0.81,0.23,203.31
2310,0.61,1.63,0.71,0.86,0.37,97.18
2311,0.0,1.0,0.7,0.73,0.53,93.0
2313,0.65,1.55,0.74,0.89,0.4,78.75
2314,0.83,1.86,0.72,0.92,0.33,53.0
2315,0.56,1.34,0.64,0.75,0.28,296.0
2316,0.0,1.0,0.5,0.5,0.5,1.0
2317,0.0,1.0,0.51,0.66,0.29,17.0
2319,0.8,2.41,0.59,0.92,0.21,112.8
2320,0.7,1.66,0.79,0.94,0.34,74.57
2321,0.0,1.0,0.55,0.73,0.22,48.0
2323,0.63,1.38,0.77,0.88,0.29,58.5
2324,0.57,1.14,0.6,0.83,0.11,4.0
2326,0.0,1.0,0.5,0.6,0.15,5.0
2328,0.0,1.0,0.72,0.81,0.5,11.0
2330,0.71,1.82,0.65,0.84,0.32,179.29
2331,0.84,1.94,0.68,0.87,0.22,17.67
2332,0.0,1.0,0.64,0.75,0.13,22.0
2334,0.67,1.53,0.74,0.86,0.41,129.36
2335,0.0,1.0,1.0,1.0,1.0,1.0
2336,0.62,1.45,0.71,0.83,0.28,85.0
2337,0.67,1.57,0.63,0.77,0.23,111.0
2341,0.72,1.8,0.58,0.78,0.2,75.17
2342,0.0,1.0,0.75,0.78,0.51,186.0
2343,0.77,1.92,0.66,0.89,0.3,68.8
2345,0.58,1.39,0.85,0.95,0.47,114.4
2347,0.75,1.91,0.66,0.88,0.27,141.56
2349,0.56,1.56,0.62,0.77,0.26,105.4
2351,0.0,1.0,0.53,0.71,0.29,3.0
2352,0.78,2.17,0.6,0.84,0.23,110.05
2353,0.51,1.38,0.71,0.84,0.34,72.4
2354,0.48,1.38,0.71,0.81,0.36,163.25
2356,0.36,1.08,0.68,0.79,0.29,45.5
2357,0.83,2.26,0.57,0.82,0.2,163.18
2359,0.78,1.82,0.72,0.91,0.31,123.44
2360,0.56,1.42,0.7,0.83,0.38,65.75
2363,0.79,2.02,0.69,0.92,0.31,137.62
2365,0.87,2.45,0.56,0.84,0.16,56.07
2366,0.72,1.78,0.67,0.85,0.31,106.22
2369,0.0,1.0,0.58,0.77,0.21,4.0
2370,0.79,1.8,0.72,0.94,0.35,77.0
2371,0.0,1.0,0.78,0.82,0.63,37.0
2373,0.57,1.4,0.6,0.76,0.27,30.62
2374,0.0,1.0,1.0,1.0,1.0,1.0
2375,0.68,1.47,0.74,0.86,0.34,67.88
2376,0.74,1.77,0.58,0.8,0.21,100.0
2378,0.0,1.0,0.49,0.76,0.17,2.0
2379,0.47,1.24,0.65,0.75,0.29,76.0
2380,0.0,1.0,0.7,0.71,0.47,85.0
2381,0.85,2.17,0.62,0.84,0.21,73.0
2382,0.29,1.12,0.71,0.78,0.37,134.0
2386,0.0,1.0,1.0,1.0,1.0,2.0
2387,0.0,1.0,0.93,0.94,0.93,57.0
2389,0.0,1.0,0.5,0.62,0.23,10.0
2391,0.0,1.0,1.0,1.0,1.0,2.0
2392,0.83,1.72,0.71,0.91,0.27,63.22
2393,0.0,1.0,0.51,0.68,0.19,12.0
2394,0.19,1.06,0.81,0.84,0.58,112.75
2396,0.76,2.09,0.63,0.87,0.25,141.31
2398,0.0,1.0,0.5,0.59,0.14,5.0
2399,0.68,1.55,0.61,0.78,0.28,133.8
2400,0.0,1.0,0.52,0.72,0.22,6.0
2404,0.79,1.92,0.69,0.9,0.26,49.0
2405,0.62,1.48,0.77,0.9,0.44,106.5
2406,0.72,1.71,0.72,0.88,0.32,75.18
2407,0.0,1.0,1.0,1.0,1.0,1.0
2408,0.37,1.28,0.75,0.83,0.43,97.0
2409,0.73,1.81,0.56,0.78,0.22,135.0
2411,0.47,1.37,0.66,0.77,0.28,109.88
2412,0.65,1.38,0.76,0.87,0.34,72.6
2416,0.65,1.46,0.77,0.89,0.38,92.25
2417,0.8,2.04,0.64,0.89,0.26,54.52
2420,0.85,2.2,0.65,0.89,0.28,54.14
2421,0.0,1.0,0.79,0.88,0.25,7.0
2423,0.8,1.94,0.63,0.87,0.26,45.33
2425,0.69,1.85,0.72,0.92,0.28,55.78
2426,0.64,1.31,0.79,0.88,0.4,80.5
2429,0.78,1.98,0.67,0.89,0.25,80.8
2430,0.0,1.0,0.51,0.73,0.36,5.0
2431,0.63,1.45,0.63,0.8,0.34,153.5
2433,0.69,1.64,0.73,0.9,0.38,80.4
2434,0.01,1.0,0.81,0.84,0.69,151.0
2436,0.37,1.48,0.66,0.82,0.27,99.83
2437,0.33,1.2,0.54,0.63,0.2,3.0
2438,0.0,1.0,0.74,0.79,0.54,244.0
2439,0.0,1.0,0.83,0.85,0.71,93.0
2441,0.76,1.94,0.6,0.82,0.22,55.9
2442,0.63,1.48,0.68,0.83,0.34,63.07
2443,0.72,1.88,0.61,0.8,0.22,160.0
2444,0.4,1.25,0.74,0.8,0.47,83.0
2446,0.65,1.61,0.63,0.79,0.28,56.36
2447,0.09,1.02,0.59,0.7,0.2,156.5
2448,0.7,1.65,0.7,0.87,0.37,80.6
2451,0.0,1.0,1.0,1.0,1.0,1.0
2453,0.61,1.78,0.71,0.9,0.35,81.17
2456,0.83,2.03,0.68,0.92,0.25,92.79
2458,0.83,1.74,0.71,0.89,0.21,54.14
2459,0.74,1.62,0.7,0.86,0.31,88.67
2460,0.7,1.76,0.63,0.84,0.34,96.67
2461,0.0,1.0,0.71,0.75,0.35,12.0
2462,0.0,1.0,0.21,0.41,0.21,2.0
2464,0.39,1.23,0.76,0.84,0.47,56.5
2466,0.78,2.01,0.6,0.83,0.22,53.49
2467,0.11,1.05,0.58,0.67,0.33,206.0
2469,0.0,1.0,0.6,0.68,0.16,13.0
2471,0.79,1.85,0.65,0.86,0.27,67.26
2473,0.36,1.22,0.85,0.91,0.61,103.0
2475,0.78,1.93,0.65,0.84,0.23,134.12
2477,0.76,1.62,0.67,0.83,0.29,29.11
2478,0.0,1.0,0.59,0.72,0.18,134.0
2483,0.79,2.07,0.69,0.93,0.31,117.06
2485,0.8,2.33,0.62,0.85,0.24,69.15
2486,0.75,1.86,0.72,0.93,0.37,49.25
2487,0.76,1.53,0.68,0.82,0.28,136.71
2490,0.7,1.66,0.74,0.92,0.32,76.5
2492,0.67,1.73,0.7,0.86,0.27,88.0
2494,0.65,1.69,0.58,0.77,0.21,49.25
2498,0.0,1.0,0.65,0.65,0.24,5.0
2499,0.62,1.64,0.68,0.86,0.35,47.6
2500,0.66,1.7,0.62,0.79,0.23,59.93
2502,0.56,1.48,0.62,0.75,0.24,58.25
2505,0.83,2.29,0.66,0.94,0.26,121.91
2507,0.44,1.31,0.57,0.7,0.25,52.83
2509,0.4,1.2,0.62,0.71,0.23,124.43
2510,0.85,2.11,0.64,0.91,0.31,102.33
2511,0.0,1.0,0.88,0.88,0.89,4.0
2512,0.66,1.55,0.77,0.93,0.46,170.17
2513,0.77,1.61,0.69,0.85,0.26,42.44
2514,0.53,1.42,0.8,0.91,0.44,112.2
2516,0.67,1.59,0.74,0.9,0.31,67.85
2518,0.0,1.0,0.76,0.84,0.35,4.0
2519,0.35,1.14,0.73,0.79,0.3,33.42
2520,0.0,1.0,1.0,1.0,1.0,1.0
2521,0.53,1.41,0.75,0.86,0.43,209.65
2522,0.0,1.0,1.0,1.0,1.0,1.0
2523,0.53,1.52,0.71,0.85,0.38,70.53
2524,0.0,1.0,1.0,1.0,1.0,1.0
2525,0.72,1.84,0.63,0.83,0.29,114.83
2528,0.74,1.88,0.69,0.89,0.33,112.78
2529,0.75,1.83,0.71,0.89,0.29,135.25
2532,0.43,1.36,0.65,0.8,0.41,136.5
2533,0.7,1.68,0.71,0.86,0.29,70.11
2535,0.8,2.1,0.65,0.86,0.24,99.06
2538,0.59,1.49,0.54,0.71,0.25,19.5
2539,0.81,1.91,0.66,0.88,0.35,116.7
2540,0.8,1.98,0.62,0.86,0.29,50.92
2541,0.0,1.0,0.46,0.68,0.22,2.0
2543,0.69,1.65,0.64,0.79,0.25,102.77
2544,0.0,1.0,0.55,0.62,0.17,19.0
2545,0.49,1.27,0.67,0.77,0.35,118.71
2546,0.0,1.0,1.0,1.0,1.0,1.0
2547,0.6,1.49,0.57,0.69,0.22,192.6
2550,0.2,1.11,0.5,0.68,0.25,5.0
2551,0.0,1.0,0.6,0.68,0.25,6.0
2552,0.56,1.42,0.67,0.8,0.36,285.0
2554,0.0,1.0,0.64,0.75,0.29,13.0
2557,0.68,1.66,0.69,0.85,0.33,97.0
2558,0.0,1.0,0.6,0.69,0.28,42.0
2559,0.05,1.03,0.72,0.78,0.46,73.75
2560,0.07,1.01,0.58,0.72,0.19,140.5
2562,0.0,1.0,0.79,0.82,0.61,202.0
2564,0.41,1.24,0.56,0.75,0.14,21.0
2565,0.41,1.2,0.74,0.83,0.34,65.45
2568,0.82,2.0,0.57,0.8,0.21,157.8
2570,0.72,1.79,0.69,0.87,0.32,129.58
2571,0.75,1.5,0.43,0.64,0.16,3.0
2573,0.3,1.25,0.83,0.91,0.53,161.75
2575,0.0,1.0,0.9,0.9,0.1,1.0
2576,0.49,1.43,0.78,0.9,0.42,71.55
2578,0.76,1.89,0.66,0.88,0.28,130.83
2579,0.0,1.0,0.62,0.67,0.24,81.0
